,PID,Longitude,Latitude,Neighborhood
1809,905480030,-93.661005,42.023548,Edwards
1810,905480090,-93.659659,42.023451,Edwards
1811,905480150,-93.658528,42.022769,Edwards
1812,905480160,-93.658506,42.022824,Edwards
1813,905480180,-93.658537,42.022824,Edwards
1814,905480210,-93.659855,42.022754,Edwards
1815,905480240,-93.659949,42.02283,Edwards
1816,906200230,-93.693153,42.034453,SawyerW
1817,906201021,-93.684708,42.034183,SawyerW
1818,906201022,-93.684102,42.033662,SawyerW
1819,906201023,-93.684102,42.033576,SawyerW
1820,906201030,-93.685001,42.03374,SawyerW
1821,906201050,-93.685733,42.033714,SawyerW
1822,906201120,-93.685988,42.032076,SawyerW
1823,906201130,-93.685986,42.0318449,SawyerW
1824,906201200,-93.68347,42.031546,SawyerW
1825,906202040,-93.685537,42.032082,SawyerW
1826,906203120,-93.68341,42.03254,SawyerW
1827,906203140,-93.683309,42.032467,SawyerW
1828,906204140,-93.683226,42.031566,SawyerW
1829,906204150,-93.683223,42.031766,SawyerW
1830,906204180,-93.683235,42.032493,SawyerW
1831,906204230,-93.683167,42.033783,SawyerW
1832,906204280,-93.683302,42.033912,SawyerW
1833,906223040,-93.681061,42.030801,SawyerW
1834,906223060,-93.681063,42.030625,SawyerW
1835,906223080,-93.682025,42.030623,SawyerW
1836,906223090,-93.682026,42.03068,SawyerW
1837,906223110,-93.682029,42.03085,SawyerW
1838,906223140,-93.682032,42.031077,SawyerW
1839,906223180,-93.68218,42.030933,SawyerW
1840,906223210,-93.682176,42.030678,SawyerW
1841,906223220,-93.682175,42.030621,SawyerW
1842,906225180,-93.6801515,42.0315156,SawyerW
1843,906225210,-93.6801568,42.0311198,SawyerW
1844,906226060,-93.679789,42.03252,SawyerW
1845,906226120,-93.6790969,42.0314606,SawyerW
1846,906230010,-93.679856,42.030531,SawyerW
1847,906230020,-93.6791251,42.0310946,SawyerW
1848,906230030,-93.679181,42.0309301,SawyerW
1849,906340110,-93.688859,42.026482,CollgCr
1850,906340120,-93.688993,42.026414,CollgCr
1851,906340130,-93.689091,42.026372,CollgCr
1852,906378100,-93.69019,42.025747,CollgCr
1853,906378110,-93.690266,42.025707,CollgCr
1854,906380030,-93.691095,42.025275,CollgCr
1855,906380040,-93.691015,42.025281,CollgCr
1856,906380050,-93.690971,42.025293,CollgCr
1857,906380060,-93.690364,42.025577,CollgCr
1858,906380100,-93.689072,42.024628,CollgCr
1859,906380120,-93.689071,42.024598,CollgCr
1860,906380160,-93.69003,42.024633,CollgCr
1861,906380170,-93.690366,42.024555,CollgCr
1862,906380190,-93.691269,42.024614,CollgCr
1863,906380210,-93.691433,42.024613,CollgCr
1864,906380220,-93.69157,42.024765,CollgCr
1865,906382020,-93.688941,42.025726,CollgCr
1866,906382060,-93.688923,42.025156,CollgCr
1867,906385010,-93.69245,42.024604,CollgCr
1868,906385020,-93.692521,42.024604,CollgCr
1869,906392070,-93.690111,42.024327,CollgCr
1870,906392080,-93.689884,42.024635,CollgCr
1871,906392090,-93.689485,42.02437,CollgCr
1872,906392100,-93.689067,42.024481,CollgCr
1873,906392110,-93.689066,42.024399,CollgCr
1874,906392120,-93.689084,42.023306,CollgCr
1875,906392130,-93.689081,42.02322,CollgCr
1876,906394020,-93.688917,42.024485,CollgCr
1877,906394040,-93.688934,42.023308,CollgCr
1878,906394050,-93.688931,42.023226,CollgCr
1879,906394060,-93.688929,42.023138,CollgCr
1880,906402060,-93.685125,42.029772,SawyerW
1881,906402070,-93.685142,42.029694,SawyerW
1882,906402200,-93.68329,42.030601,SawyerW
1883,906403060,-93.684944,42.029803,SawyerW
1884,906412010,-93.68698,42.027368,CollgCr
1885,906420020,-93.68216,42.029884,SawyerW
1886,906420130,-93.681199,42.029437,SawyerW
1887,906424010,-93.681136,42.030276,SawyerW
1888,906425045,-93.6801805,42.0298532,SawyerW
1889,906426060,-93.682439,42.027956,ClearCr
1890,906426090,-93.681349,42.028168,ClearCr
1891,906426195,-93.679216,42.027969,ClearCr
1892,906426210,-93.679297,42.02792,ClearCr
1893,906475050,-93.682095,42.025573,ClearCr
1894,906475070,-93.6825646,42.0255464,ClearCr
1895,906475100,-93.6826513,42.0249247,ClearCr
1896,906475110,-93.6825099,42.024734,ClearCr
1897,906475170,-93.683612,42.024305,ClearCr
1898,906475200,-93.683877,42.02438,ClearCr
1899,906476030,-93.679198,42.025781,ClearCr
1900,906477110,-93.682138,42.024318,ClearCr
1901,907125020,-93.691896,42.022227,CollgCr
1902,907125040,-93.691971,42.022228,CollgCr
1903,907125080,-93.691873,42.022077,CollgCr
1904,907125090,-93.69188,42.021321,CollgCr
1905,907125120,-93.692069,42.021324,CollgCr
1906,907126010,-93.691883,42.021171,CollgCr
1907,907126030,-93.692009,42.021173,CollgCr
1908,907126050,-93.692135,42.021176,CollgCr
1909,907130060,-93.688862,42.02121,CollgCr
1910,907130100,-93.688372,42.021207,CollgCr
1911,907130110,-93.688302,42.021209,CollgCr
1912,907131060,-93.690402,42.020966,CollgCr
1913,907131070,-93.690363,42.0209,CollgCr
1914,907131090,-93.690401,42.020817,CollgCr
1915,907131120,-93.690545,42.020912,CollgCr
1916,907131190,-93.691355,42.019784,CollgCr
1917,907135020,-93.691213,42.01915,CollgCr
1918,907135040,-93.691585,42.018996,CollgCr
1919,907135050,-93.692286,42.019032,CollgCr
1920,907135080,-93.692696,42.019083,CollgCr
1921,907135170,-93.6928668,42.0197228,CollgCr
1922,907135180,-93.692415,42.019028,CollgCr
1923,907135230,-93.692005,42.019047,CollgCr
1924,907135260,-93.691612,42.019153,CollgCr
1925,907175030,-93.692606,42.018043,CollgCr
1926,907175060,-93.692221,42.018123,CollgCr
1927,907175080,-93.690719,42.018501,CollgCr
1928,907175100,-93.690548,42.018597,CollgCr
1929,907176010,-93.689772,42.018786,CollgCr
1930,907180040,-93.690633,42.018378,CollgCr
1931,907180050,-93.690542,42.018411,CollgCr
1932,907180120,-93.690215,42.017631,CollgCr
1933,907180130,-93.690324,42.017569,CollgCr
1934,907181090,-93.691931,42.0168729,CollgCr
1935,907181100,-93.691667,42.016903,CollgCr
1936,907181120,-93.690276,42.017423,CollgCr
1937,907185050,-93.688383,42.018667,CollgCr
1938,907185060,-93.688258,42.01867,CollgCr
1939,907187010,-93.689083,42.017929,CollgCr
1940,907187030,-93.688995,42.017914,CollgCr
1941,907187040,-93.688952,42.017907,CollgCr
1942,907187060,-93.68892,42.017826,CollgCr
1943,907187080,-93.689019,42.017766,CollgCr
1944,907192010,-93.68923,42.01686,CollgCr
1945,907192020,-93.689344,42.016896,CollgCr
1946,907192030,-93.689431,42.016862,CollgCr
1947,907192040,-93.689518,42.016829,CollgCr
1948,907192090,-93.691175,42.016399,CollgCr
1949,907192120,-93.691469,42.016297,CollgCr
1950,907192130,-93.691706,42.016276,CollgCr
1951,907192150,-93.692052,42.016214,CollgCr
1952,907194010,-93.689438,42.01571,CollgCr
1953,907194020,-93.689101,42.015974,CollgCr
1954,907194110,-93.689942,42.016551,CollgCr
1955,907194130,-93.691243,42.016217,CollgCr
1956,907194160,-93.691672,42.01613,CollgCr
1957,907196020,-93.688577,42.016913,CollgCr
1958,907196040,-93.688958,42.01626,CollgCr
1959,907196050,-93.68895,42.015949,CollgCr
1960,907200110,-93.685742,42.022136,CollgCr
1961,907200170,-93.686629,42.021388,CollgCr
1962,907200190,-93.686678,42.021386,CollgCr
1963,907200230,-93.686916,42.021384,CollgCr
1964,907200250,-93.6874333,42.0218643,CollgCr
1965,907200270,-93.687734,42.022239,CollgCr
1966,907200280,-93.68773,42.022186,CollgCr
1967,907200290,-93.687807,42.022045,CollgCr
1968,907200340,-93.687745,42.021395,CollgCr
1969,907201060,-93.686888,42.021234,CollgCr
1970,907201160,-93.686825,42.020145,CollgCr
1971,907201220,-93.687212,42.020087,CollgCr
1972,907201230,-93.687158,42.02007,CollgCr
1973,907201280,-93.687219,42.019184,CollgCr
1974,907202010,-93.687518,42.018839,CollgCr
1975,907202050,-93.685068,42.019697,CollgCr
1976,907202080,-93.684887,42.019548,CollgCr
1977,907202100,-93.684837,42.01972,CollgCr
1978,907202130,-93.684954,42.019691,CollgCr
1979,907202140,-93.684982,42.019697,CollgCr
1980,907202160,-93.685158,42.019769,CollgCr
1981,907202220,-93.684993,42.021163,CollgCr
1982,907202240,-93.6844,42.02107,CollgCr
1983,907203010,-93.683468,42.021811,CollgCr
1984,907203040,-93.683246,42.021889,CollgCr
1985,907203060,-93.683235,42.021056,CollgCr
1986,907203070,-93.683727,42.021133,CollgCr
1987,907203090,-93.684289,42.021275,CollgCr
1988,907203110,-93.684354,42.021025,CollgCr
1989,907227030,-93.683157,42.020666,CollgCr
1990,907227050,-93.683158,42.020796,CollgCr
1991,907227060,-93.683158,42.020861,CollgCr
1992,907227080,-93.683159,42.020991,CollgCr
1993,907227090,-93.682979,42.020998,CollgCr
1994,907227100,-93.683169,42.021737,CollgCr
1995,907227110,-93.68317,42.021788,CollgCr
1996,907227290,-93.68351,42.020843,CollgCr
1997,907227300,-93.683309,42.020991,CollgCr
1998,907230240,-93.681378,42.021785,Landmrk
1999,907250020,-93.68786,42.018735,CollgCr
2000,907250030,-93.687859,42.018662,CollgCr
2001,907250050,-93.687856,42.018518,CollgCr
2002,907250070,-93.687819,42.017109,CollgCr
2003,907251090,-93.687704,42.018412,CollgCr
2004,907251100,-93.687703,42.01834,CollgCr
2005,907252020,-93.686575,42.018424,CollgCr
2006,907252050,-93.686288,42.018664,CollgCr
2007,907252060,-93.686218,42.018722,CollgCr
2008,907252120,-93.685523,42.019069,CollgCr
2009,907252190,-93.682805,42.018849,CollgCr
2010,907252210,-93.68269,42.018847,CollgCr
2011,907252220,-93.682623,42.01877,CollgCr
2012,907253060,-93.686189,42.018354,CollgCr
2013,907253110,-93.684227,42.018709,CollgCr
2014,907253130,-93.682983,42.018703,CollgCr
2015,907254020,-93.684396,42.017598,CollgCr
2016,907254050,-93.684421,42.017854,CollgCr
2017,907254090,-93.682718,42.018006,CollgCr
2018,907255010,-93.685504,42.017055,CollgCr
2019,907255020,-93.685572,42.01727,CollgCr
2020,907255030,-93.685569,42.017484,CollgCr
2021,907255050,-93.685697,42.018188,CollgCr
2022,907255060,-93.68522,42.018186,CollgCr
2023,907260010,-93.686644,42.016975,CollgCr
2024,907260030,-93.686744,42.016973,CollgCr
2025,907260040,-93.686795,42.016973,CollgCr
2026,907260050,-93.687786,42.016961,CollgCr
2027,907262020,-93.68675,42.016212,CollgCr
2028,907262030,-93.686982,42.016207,CollgCr
2029,907262050,-93.687764,42.016121,CollgCr
2030,907262060,-93.688193,42.016341,CollgCr
2031,907262070,-93.687674,42.014435,CollgCr
2032,907262080,-93.687675,42.014494,CollgCr
2033,907265010,-93.685673,42.016978,CollgCr
2034,907265030,-93.685571,42.016979,CollgCr
2035,907265100,-93.683856,42.016709,CollgCr
2036,907270040,-93.683813,42.0172,CollgCr
2037,907270050,-93.683718,42.016904,CollgCr
2038,907275010,-93.67915,42.0181479,CollgCr
2039,907275030,-93.679147,42.01869,CollgCr
2040,907275080,-93.679583,42.018564,CollgCr
2041,907275090,-93.680706,42.018875,CollgCr
2042,907275140,-93.681109,42.018866,CollgCr
2043,907275150,-93.681196,42.018864,CollgCr
2044,907280040,-93.680864,42.018721,CollgCr
2045,907280090,-93.6800822,42.0185298,CollgCr
2046,907280100,-93.679805,42.018017,CollgCr
2047,907280170,-93.681343,42.018006,CollgCr
2048,907285010,-93.681479,42.017856,CollgCr
2049,907285020,-93.681411,42.017856,CollgCr
2050,907285040,-93.681274,42.017856,CollgCr
2051,907285050,-93.680782,42.017856,CollgCr
2052,907285080,-93.67994,42.017866,CollgCr
2053,907285100,-93.679803,42.017867,CollgCr
2054,907290020,-93.682686,42.017858,CollgCr
2055,907290040,-93.682686,42.017749,CollgCr
2056,907290070,-93.68218,42.016819,CollgCr
2057,907290080,-93.681895,42.017186,CollgCr
2058,907290090,-93.68167,42.016797,CollgCr
2059,907290140,-93.681085,42.016277,CollgCr
2060,907290150,-93.681121,42.016277,CollgCr
2061,907290160,-93.681191,42.016275,CollgCr
2062,907290170,-93.681227,42.016275,CollgCr
2063,907290180,-93.681297,42.016274,CollgCr
2064,907290210,-93.681439,42.016271,CollgCr
2065,907290230,-93.683728,42.016252,CollgCr
2066,907290240,-93.6837,42.016253,CollgCr
2067,907290250,-93.68369,42.016254,CollgCr
2068,907295020,-93.679505,42.017854,CollgCr
2069,907295040,-93.679505,42.017753,CollgCr
2070,907295100,-93.68031,42.016262,CollgCr
2071,907401050,-93.687684,42.015914,CollgCr
2072,907401060,-93.687684,42.015974,CollgCr
2073,907401080,-93.687685,42.016092,CollgCr
2074,907401090,-93.687922,42.01404,CollgCr
2075,907405020,-93.687825,42.014549,CollgCr
2076,907405030,-93.687826,42.014636,CollgCr
2077,907405130,-93.686903,42.014038,CollgCr
2078,907405140,-93.686931,42.013952,CollgCr
2079,907410040,-93.684089,42.014109,CollgCr
2080,907410050,-93.684137,42.014823,CollgCr
2081,907410080,-93.684015,42.014092,CollgCr
2082,907410100,-93.684116,42.015793,CollgCr
2083,907410130,-93.684115,42.016468,CollgCr
2084,907412010,-93.685369,42.01397,CollgCr
2085,907412020,-93.685333,42.013957,CollgCr
2086,907412040,-93.685207,42.013912,CollgCr
2087,907412070,-93.684451,42.013641,CollgCr
2088,907412080,-93.684397,42.013622,CollgCr
2089,907412090,-93.684343,42.013603,CollgCr
2090,907414020,-93.686051,42.014054,CollgCr
2091,907414030,-93.685961,42.014023,CollgCr
2092,907414060,-93.684714,42.013576,CollgCr
2093,907414070,-93.684625,42.013544,CollgCr
2094,907414080,-93.684536,42.013512,CollgCr
2095,907418010,-93.683435,42.015975,CollgCr
2096,907418040,-93.683435,42.015368,CollgCr
2097,907420040,-93.6843,42.013392,CollgCr
2098,907420060,-93.684271,42.013467,CollgCr
2099,907420080,-93.6838447,42.0138316,CollgCr
2100,907420090,-93.683758,42.014593,CollgCr
2101,907420110,-93.683732,42.01469,CollgCr
2102,907425010,-93.683127,42.015927,CollgCr
2103,907425015,-93.682991,42.015927,CollgCr
2104,907425030,-93.681436,42.016121,CollgCr
2105,907425035,-93.681401,42.016122,CollgCr
2106,908102020,-93.678267,42.0195855,Edwards
2107,908102030,-93.678303,42.01975,Edwards
2108,908102040,-93.678304,42.019937,Edwards
2109,908102050,-93.678305,42.020123,Edwards
2110,908102060,-93.6783313,42.0203585,Edwards
2111,908102100,-93.6783521,42.0210331,Edwards
2112,908102110,-93.677482,42.021245,Edwards
2113,908102130,-93.677553,42.021041,Edwards
2114,908102140,-93.677551,42.020905,Edwards
2115,908102170,-93.677545,42.020635,Edwards
2116,908102260,-93.677407,42.021244,Edwards
2117,908102270,-93.677407,42.021246,Edwards
2118,908102290,-93.676372,42.021219,Edwards
2119,908102320,-93.676369,42.020995,Edwards
2120,908102330,-93.676361,42.020342,Edwards
2121,908103090,-93.676222,42.021221,Edwards
2122,908103260,-93.673447,42.019997,Edwards
2123,908103280,-93.673571,42.019996,Edwards
2124,908103310,-93.675297,42.020592,Edwards
2125,908103350,-93.675268,42.020306,Edwards
2126,908127040,-93.671455,42.021195,Edwards
2127,908127050,-93.671454,42.021113,Edwards
2128,908127060,-93.671454,42.02103,Edwards
2129,908127070,-93.671453,42.020893,Edwards
2130,908127100,-93.673197,42.019926,Edwards
2131,908127120,-93.673137,42.02099,Edwards
2132,908128050,-93.671443,42.019861,Edwards
2133,908128060,-93.672234,42.018988,Edwards
2134,908128100,-93.672379,42.01899,Edwards
2135,908128110,-93.672408,42.018991,Edwards
2136,908130020,-93.671304,42.021168,Edwards
2137,908151040,-93.675294,42.018852,Edwards
2138,908151050,-93.6755239,42.0186549,Edwards
2139,908152035,-93.6739723,42.0196717,Edwards
2140,908152060,-93.6747048,42.0196959,Edwards
2141,908152070,-93.67525,42.019902,Edwards
2142,908152110,-93.675173,42.018912,Edwards
2143,908152180,-93.674327,42.01917,Edwards
2144,908152270,-93.673251,42.01883,Edwards
2145,908152280,-93.673253,42.018873,Edwards
2146,908152290,-93.67318,42.018922,Edwards
2147,908154040,-93.676608,42.017026,Edwards
2148,908154080,-93.675582,42.017386,Edwards
2149,908154205,-93.676241,42.016642,Edwards
2150,908178050,-93.671612,42.018648,Edwards
2151,908186040,-93.670627,42.018898,Edwards
2152,908186050,-93.670587,42.018973,Edwards
2153,908186060,-93.670025,42.018961,Edwards
2154,908186080,-93.669952,42.01896,Edwards
2155,908186090,-93.669927,42.018959,Edwards
2156,908188110,-93.670063,42.018813,Edwards
2157,908188120,-93.670039,42.018812,Edwards
2158,908188130,-93.669985,42.01881,Edwards
2159,908188140,-93.66996,42.01881,Edwards
2160,908188150,-93.669924,42.018809,Edwards
2161,908201040,-93.664779,42.022478,Edwards
2162,908201120,-93.6653819,42.020394,Edwards
2163,908203090,-93.666315,42.019423,Edwards
2164,908203100,-93.6663375,42.019629,Edwards
2165,908204090,-93.665737,42.018965,Edwards
2166,908204160,-93.665562,42.019544,Edwards
2167,908204180,-93.664768,42.020062,Edwards
2168,908208020,-93.66751,42.020196,Edwards
2169,908225170,-93.661895,42.020112,Edwards
2170,908225180,-93.661951,42.02011,Edwards
2171,908225240,-93.663509,42.020783,Edwards
2172,908225290,-93.664685,42.020321,Edwards
2173,908225320,-93.664841,42.021793,Edwards
2174,908225370,-93.6644556,42.0217997,Edwards
2175,908226130,-93.660168,42.021583,Edwards
2176,908226180,-93.661542,42.022655,Edwards
2177,908228010,-93.660303,42.021436,Edwards
2178,908228040,-93.660119,42.021432,Edwards
2179,908229020,-93.659191,42.021496,Edwards
2180,908250030,-93.664812,42.019004,Edwards
2181,908250040,-93.664925,42.01797,Edwards
2182,908250090,-93.665829,42.017962,Edwards
2183,908275040,-93.6644024,42.01822,Edwards
2184,908275090,-93.664821,42.01965,Edwards
2185,908275110,-93.664336,42.019381,Edwards
2186,908275130,-93.664506,42.0198028,Edwards
2187,908275180,-93.663479,42.019959,Edwards
2188,908275200,-93.66346,42.018943,Edwards
2189,908275220,-93.663458,42.018848,Edwards
2190,908275280,-93.66345,42.018541,Edwards
2191,908275290,-93.661995,42.017727,Edwards
2192,908275300,-93.661944,42.017726,Edwards
2193,908276230,-93.663329,42.019937,Edwards
2194,909100080,-93.655762,42.022674,SWISU
2195,909100110,-93.655653,42.022702,SWISU
2196,909100150,-93.6558,42.02224,Edwards
2197,909100170,-93.656681,42.022238,Edwards
2198,909101010,-93.657963,42.022092,Edwards
2199,909101050,-93.656753,42.022089,Edwards
2200,909101060,-93.656735,42.022089,Edwards
2201,909101070,-93.656718,42.022089,Edwards
2202,909101100,-93.656664,42.022088,Edwards
2203,909101140,-93.655674,42.022091,Edwards
2204,909101180,-93.655851,42.0214496,SWISU
2205,909101190,-93.65564,42.02197,SWISU
2206,909101330,-93.659043,42.021559,Edwards
2207,909103020,-93.655631,42.020871,Edwards
2208,909129100,-93.652027,42.019713,SWISU
2209,909131125,-93.648562,42.020286,SWISU
2210,909131170,-93.64856,42.019986,SWISU
2211,909175030,-93.651811,42.018837,SWISU
2212,909175050,-93.65181,42.018715,SWISU
2213,909175080,-93.651786,42.017564,SWISU
2214,909175100,-93.651785,42.017413,SWISU
2215,909176140,-93.650321,42.017737,SWISU
2216,909176150,-93.6514413,42.0177987,SWISU
2217,909176170,-93.65181,42.018761,SWISU
2218,909176180,-93.651285,42.018282,SWISU
2219,909177100,-93.6507568,42.0163944,SWISU
2220,909177120,-93.651635,42.017083,SWISU
2221,909178160,-93.64857,42.016921,SWISU
2222,909179020,-93.651669,42.016182,SWISU
2223,909250030,-93.64678,42.019091,SWISU
2224,909250040,-93.646748,42.019092,SWISU
2225,909250060,-93.646683,42.019093,SWISU
2226,909250070,-93.646619,42.019093,SWISU
2227,909250080,-93.646555,42.019094,SWISU
2228,909250120,-93.646438,42.01895,Crawfor
2229,909250150,-93.646624,42.01804,Crawfor
2230,909250160,-93.646688,42.018039,Crawfor
2231,909250200,-93.648417,42.018808,SWISU
2232,909250210,-93.648416,42.018857,SWISU
2233,909250220,-93.648414,42.018931,SWISU
2234,909251030,-93.646817,42.017888,Crawfor
2235,909251040,-93.64672,42.017889,Crawfor
2236,909251050,-93.646655,42.017889,Crawfor
2237,909251080,-93.646438,42.01791,Crawfor
2238,909251090,-93.646438,42.017834,Crawfor
2239,909251170,-93.648429,42.017835,SWISU
2240,909252010,-93.6461654,42.018921,SWISU
2241,909252020,-93.6459433,42.0189256,SWISU
2242,909252110,-93.6447083,42.0176853,Crawfor
2243,909252150,-93.644544,42.017103,Crawfor
2244,909252170,-93.644669,42.017106,Crawfor
2245,909252220,-93.646288,42.01789,Crawfor
2246,909253010,-93.646881,42.016943,Crawfor
2247,909253180,-93.648419,42.016835,SWISU
2248,909253190,-93.64842,42.016887,SWISU
2249,909254010,-93.644704,42.016957,Crawfor
2250,909254050,-93.6447134,42.0168678,Crawfor
2251,909254070,-93.6447118,42.0165794,Crawfor
2252,909254090,-93.6447083,42.0162813,Crawfor
2253,909254100,-93.644511,42.016216,Crawfor
2254,909254130,-93.644698,42.016217,Crawfor
2255,909254140,-93.64476,42.016217,Crawfor
2256,909254150,-93.646289,42.016853,Crawfor
2257,909256010,-93.648415,42.016086,SWISU
2258,909256020,-93.647027,42.016072,SWISU
2259,909256060,-93.646735,42.016072,SWISU
2260,909256120,-93.646416,42.016067,Crawfor
2261,909257050,-93.644636,42.016067,Crawfor
2262,909275020,-93.6435257,42.0199537,Crawfor
2263,909275030,-93.643215,42.019952,Crawfor
2264,909275040,-93.642886,42.019833,Crawfor
2265,909275050,-93.642821,42.019617,Crawfor
2266,909275080,-93.6428055,42.0191252,Crawfor
2267,909275110,-93.64281,42.018796,Crawfor
2268,909275160,-93.641948,42.017572,Crawfor
2269,909275250,-93.644258,42.01874,Crawfor
2270,909275310,-93.644426,42.020037,Crawfor
2271,909276010,-93.642431,42.019059,Crawfor
2272,909276070,-93.64048,42.019759,Crawfor
2273,909276110,-93.6397,42.019181,Crawfor
2274,909276170,-93.641405,42.018443,Crawfor
2275,909276200,-93.642371,42.018707,Crawfor
2276,909276210,-93.642359,42.018941,Crawfor
2277,909277040,-93.63962,42.018888,Crawfor
2278,909277070,-93.639497,42.018766,Crawfor
2279,909277090,-93.64012,42.017583,Crawfor
2280,909277100,-93.640592,42.017574,Crawfor
2281,909278020,-93.644295,42.016684,Crawfor
2282,909279010,-93.6439975,42.0158534,Crawfor
2283,909279040,-93.643443,42.017131,Crawfor
2284,909279080,-93.6428531,42.0168895,Crawfor
2285,909280030,-93.641155,42.016827,Crawfor
2286,909280070,-93.642319,42.016385,Crawfor
2287,909281010,-93.641002,42.017589,Crawfor
2288,909281020,-93.640497,42.017573,Crawfor
2289,909281030,-93.639467,42.017528,Crawfor
2290,909281080,-93.640041,42.016226,Crawfor
2291,909281130,-93.641156,42.016961,Crawfor
2292,909282020,-93.642663,42.01629,Crawfor
2293,909282030,-93.642597,42.01601,Crawfor
2294,909282060,-93.6416718,42.0157866,Crawfor
2295,909282110,-93.640612,42.016124,Crawfor
2296,909282130,-93.639431,42.016152,Crawfor
2297,909425010,-93.643378,42.015667,Crawfor
2298,909425060,-93.642945,42.014688,Crawfor
2299,909425085,-93.64293,42.014567,Crawfor
2300,909425130,-93.642885,42.013169,Crawfor
2301,909425140,-93.642883,42.013003,Crawfor
2302,909425180,-93.644203,42.013495,Crawfor
2303,909425270,-93.6440062,42.0145503,Crawfor
2304,909426060,-93.639622,42.014936,Crawfor
2305,909426080,-93.639781,42.014937,Crawfor
2306,909426090,-93.640762,42.014943,Crawfor
2307,909427230,-93.642793,42.014682,Crawfor
2308,909428110,-93.639428,42.01359,Crawfor
2309,909428120,-93.639393,42.01265,Crawfor
2310,909428170,-93.640311,42.012638,Crawfor
2311,909428180,-93.640326,42.012488,Crawfor
2312,909428190,-93.640293,42.012488,Crawfor
2313,909428240,-93.639407,42.0125,Crawfor
2314,909428280,-93.639678,42.011005,Crawfor
2315,909428340,-93.641849,42.011506,Crawfor
2316,909451020,-93.645743,42.009489,Blueste
2317,909451040,-93.645743,42.009489,Blueste
2318,909451100,-93.645743,42.009489,Blueste
2319,909451130,-93.645743,42.009489,Blueste
2320,909451140,-93.645743,42.009489,Blueste
2321,909451150,-93.645743,42.009489,Blueste
2322,909451180,-93.645743,42.009489,Blueste
2323,909452050,-93.644864,42.010636,Crawfor
2324,909452102,-93.644923,42.011836,Crawfor
2325,909452114,-93.645014,42.010606,Crawfor
2326,909455030,-93.645701,42.009345,Blueste
2327,909455040,-93.645729,42.009337,Blueste
2328,909455060,-93.645785,42.009321,Blueste
2329,909475020,-93.643489,42.011793,Crawfor
2330,909475040,-93.643539,42.01141,Crawfor
2331,909475050,-93.643548,42.011343,Crawfor
2332,909475140,-93.641677,42.010797,Crawfor
2333,909475230,-93.640182,42.010076,Crawfor
2334,909475300,-93.643947,42.009134,Crawfor
2335,910200040,-93.628412,42.022836,IDOTRR
2336,910200060,-93.62841,42.022709,IDOTRR
2337,910200080,-93.628409,42.022607,IDOTRR
2338,910200110,-93.6295,42.022474,IDOTRR
2339,910201020,-93.596569,42.022658,IDOTRR
2340,910201050,-93.597005,42.022658,IDOTRR
2341,910201110,-93.626875,42.022566,IDOTRR
2342,910201130,-93.627459,42.021806,IDOTRR
2343,910201180,-93.62826,42.022685,IDOTRR
2344,910202030,-93.625313,42.0228,IDOTRR
2345,910202050,-93.625291,42.022797,IDOTRR
2346,910202060,-93.625291,42.022772,IDOTRR
2347,910202070,-93.62529,42.022721,IDOTRR
2348,910202100,-93.625288,42.022516,IDOTRR
2349,910203020,-93.6291062,42.0213831,IDOTRR
2350,910203090,-93.628385,42.021276,IDOTRR
2351,910203100,-93.628298,42.020441,IDOTRR
2352,910203230,-93.629496,42.020855,IDOTRR
2353,910203250,-93.629496,42.021414,IDOTRR
2354,910203290,-93.629496,42.021547,IDOTRR
2355,910204050,-93.626839,42.021425,IDOTRR
2356,910205010,-93.6258429,42.0214037,IDOTRR
2357,910205020,-93.625299,42.021596,IDOTRR
2358,910205120,-93.626689,42.021474,IDOTRR
2359,910205130,-93.626689,42.021497,IDOTRR
2360,910206010,-93.628222,42.020161,IDOTRR
2361,910206110,-93.626835,42.020379,IDOTRR
2362,910226040,-93.625143,42.021389,IDOTRR
2363,910226060,-93.625147,42.02153,IDOTRR
2364,911102090,-93.615426,42.021162,IDOTRR
2365,911102170,-93.616848,42.021506,IDOTRR
2366,911102180,-93.616849,42.021594,IDOTRR
2367,911103060,-93.616969,42.020077,IDOTRR
2368,911104060,-93.615395,42.020002,IDOTRR
2369,911128020,-93.613886,42.021555,IDOTRR
2370,911128180,-93.615272,42.021456,IDOTRR
2371,911175360,-93.615307,42.019025,IDOTRR
2372,911175430,-93.615012,42.019099,IDOTRR
2373,911175440,-93.615024,42.019099,IDOTRR
2374,911225110,-93.604344,42.022603,IDOTRR
2375,911226010,-93.604195,42.022458,IDOTRR
2376,911226030,-93.604193,42.022626,IDOTRR
2377,911370410,-93.616242,42.009326,Crawfor
2378,911370460,-93.615618,42.009401,Crawfor
2379,911370510,-93.615993,42.008687,Crawfor
2380,911370520,-93.615985,42.008806,Crawfor
2381,911370530,-93.616242,42.008375,Crawfor
2382,911370540,-93.615921,42.0091899,Crawfor
2383,912251110,-93.588227,42.0183,IDOTRR
2384,913350030,-93.599969,41.996849,Mitchel
2385,914452060,-93.606736,41.994357,Mitchel
2386,914452090,-93.606577,41.994357,Mitchel
2387,914452120,-93.606672,41.994207,Mitchel
2388,914452190,-93.607597,41.994206,Mitchel
2389,914453045,-93.607342,41.99507,Mitchel
2390,914460020,-93.607551,41.995218,Mitchel
2391,914460110,-93.606933,41.995973,Mitchel
